,Cd79a,Cx3cr1,Il10,Il10ra,Dataset
2935,0,3,0,0,Infected
2936,1,0,0,0,Infected
2937,0,4,0,0,Infected
2938,0,1,0,2,Infected
2939,1,0,0,0,Infected
2940,7,0,0,1,Infected
2941,1,1,0,3,Infected
2942,0,2,0,1,Infected
2943,0,0,0,0,Infected
2944,0,10,0,0,Infected
2945,0,3,0,1,Infected
2946,0,5,0,0,Infected
2947,0,2,0,0,Infected
2948,1,0,0,0,Infected
2949,0,1,0,0,Infected
2950,0,1,0,1,Infected
2951,0,0,0,0,Infected
2952,1,1,0,1,Infected
2953,0,1,0,0,Infected
2954,0,4,0,1,Infected
2955,0,1,0,1,Infected
2956,0,2,0,0,Infected
2957,0,1,0,0,Infected
2958,0,7,0,0,Infected
2959,0,3,0,1,Infected
2960,0,1,0,0,Infected
2961,0,1,0,2,Infected
2962,0,7,0,0,Infected
2963,0,2,0,3,Infected
2964,0,0,0,1,Infected
2965,0,1,0,0,Infected
2966,3,3,0,1,Infected
2967,0,0,0,2,Infected
2968,0,0,0,1,Infected
2969,2,0,0,1,Infected
2970,0,3,0,0,Infected
2971,0,2,0,0,Infected
2972,0,3,0,0,Infected
2973,0,0,0,2,Infected
2974,0,2,0,0,Infected
2975,0,0,0,0,Infected
2976,0,4,0,0,Infected
2977,0,0,0,0,Infected
2978,0,0,0,0,Infected
2979,0,1,0,0,Infected
2980,0,3,0,1,Infected
2981,0,4,0,1,Infected
2982,0,1,0,6,Infected
2983,0,0,0,0,Infected
2984,0,3,0,0,Infected
2985,0,0,0,0,Infected
2986,0,0,0,0,Infected
2987,0,0,0,0,Infected
2988,0,1,0,0,Infected
2989,0,1,0,0,Infected
2990,1,5,0,0,Infected
2991,0,0,0,0,Infected
2992,0,0,0,0,Infected
2993,0,1,0,1,Infected
2994,0,3,0,0,Infected
2995,0,0,0,0,Infected
2996,0,0,0,0,Infected
2997,0,0,0,0,Infected
2998,0,0,0,0,Infected
2999,0,2,0,0,Infected
3000,0,0,0,1,Infected
3001,0,0,0,0,Infected
3002,0,0,0,0,Infected
3003,0,1,0,0,Infected
3004,0,1,0,0,Infected
3005,0,1,0,0,Infected
3006,0,0,0,0,Infected
3007,0,2,0,0,Infected
3008,0,0,0,0,Infected
3009,0,1,0,0,Infected
3010,0,5,0,0,Infected
3011,0,1,0,0,Infected
3012,0,2,0,1,Infected
3013,0,0,0,0,Infected
3014,0,0,0,0,Infected
3015,0,0,0,0,Infected
3016,0,3,0,0,Infected
3017,0,2,0,0,Infected
3018,0,2,0,0,Infected
3019,0,2,0,0,Infected
3020,0,2,0,0,Infected
3021,0,2,0,0,Infected
3022,2,3,0,1,Infected
3023,0,3,0,0,Infected
3024,2,0,0,1,Infected
3025,0,0,0,1,Infected
3026,0,0,0,0,Infected
3027,0,1,0,0,Infected
3028,1,0,0,0,Infected
3029,1,0,0,1,Infected
3030,1,0,0,0,Infected
3031,0,4,0,0,Infected
3032,0,1,0,0,Infected
3033,0,0,0,0,Infected
3034,0,1,0,0,Infected
3035,0,3,0,3,Infected
3036,0,0,0,0,Infected
3037,1,0,0,1,Infected
3038,0,3,0,1,Infected
3039,0,0,0,2,Infected
3040,0,0,0,0,Infected
3041,0,2,0,0,Infected
3042,1,2,0,0,Infected
3043,0,2,0,0,Infected
3044,0,1,0,0,Infected
3045,0,2,0,0,Infected
3046,0,2,0,1,Infected
3047,0,3,0,2,Infected
3048,0,1,0,0,Infected
3049,1,1,1,2,Infected
3050,0,1,0,2,Infected
3051,0,2,0,0,Infected
3052,4,0,0,2,Infected
3053,1,0,0,0,Infected
3054,0,0,0,0,Infected
3055,1,2,1,1,Infected
3056,0,0,0,0,Infected
3057,0,0,0,3,Infected
3058,0,0,0,0,Infected
3059,0,0,1,0,Infected
3060,0,0,0,2,Infected
3061,0,3,0,0,Infected
3062,1,0,0,2,Infected
3063,0,0,0,1,Infected
3064,0,0,0,2,Infected
3065,0,1,0,0,Infected
3066,0,3,0,0,Infected
3067,0,0,0,0,Infected
3068,0,1,0,0,Infected
3069,0,0,0,1,Infected
3070,0,0,0,0,Infected
3071,0,1,0,2,Infected
3072,0,1,0,0,Infected
3073,1,3,0,2,Infected
3074,0,1,0,0,Infected
3075,0,0,0,1,Infected
3076,0,0,0,4,Infected
3077,0,1,0,0,Infected
3078,0,1,0,0,Infected
3079,0,2,0,0,Infected
3080,1,0,0,0,Infected
3081,1,2,0,4,Infected
3082,0,1,0,2,Infected
3083,0,0,0,0,Infected
3084,0,5,0,1,Infected
3085,0,1,0,3,Infected
3086,1,3,0,1,Infected
3087,0,0,0,0,Infected
3088,0,3,0,1,Infected
3089,0,2,1,0,Infected
3090,0,3,2,0,Infected
3091,0,1,0,0,Infected
3092,0,0,0,0,Infected
3093,0,1,0,1,Infected
3094,0,3,0,0,Infected
3095,1,0,0,2,Infected
3096,0,0,0,2,Infected
3097,0,0,0,1,Infected
3098,0,0,1,3,Infected
3099,0,2,0,0,Infected
3100,0,1,0,3,Infected
3101,0,0,0,1,Infected
3102,0,2,0,1,Infected
3103,0,2,0,0,Infected
3104,0,0,0,0,Infected
3105,0,0,0,2,Infected
3106,0,0,0,0,Infected
3107,0,1,0,1,Infected
3108,0,0,0,2,Infected
3109,0,1,0,0,Infected
3110,0,0,0,1,Infected
3111,0,1,0,0,Infected
3112,0,0,0,0,Infected
3113,0,0,0,1,Infected
3114,0,1,0,1,Infected
3115,1,2,0,0,Infected
3116,0,0,0,0,Infected
3117,0,2,0,0,Infected
3118,0,0,0,0,Infected
3119,0,2,0,0,Infected
3120,0,0,0,0,Infected
3121,0,2,0,1,Infected
3122,1,1,0,3,Infected
3123,0,2,0,0,Infected
3124,0,1,0,1,Infected
3125,0,1,0,0,Infected
3126,0,3,0,0,Infected
3127,0,1,0,1,Infected
3128,0,1,0,0,Infected
3129,0,4,0,0,Infected
3130,0,1,0,1,Infected
3131,0,3,0,0,Infected
3132,0,3,0,0,Infected
3133,0,3,0,1,Infected
3134,0,1,0,1,Infected
3135,0,1,0,0,Infected
3136,0,2,1,1,Infected
3137,0,1,0,0,Infected
3138,0,0,0,0,Infected
3139,0,1,0,0,Infected
3140,0,1,0,0,Infected
3141,0,1,0,1,Infected
3142,0,3,0,0,Infected
3143,0,0,0,0,Infected
3144,0,1,0,1,Infected
3145,0,0,0,0,Infected
3146,1,6,0,2,Infected
3147,0,5,0,0,Infected
3148,0,0,0,0,Infected
3149,0,2,0,2,Infected
3150,0,1,2,1,Infected
3151,0,3,0,0,Infected
3152,0,0,0,0,Infected
3153,0,1,0,0,Infected
3154,0,2,0,0,Infected
3155,1,6,0,1,Infected
3156,0,1,0,0,Infected
3157,0,0,0,1,Infected
3158,0,1,0,2,Infected
3159,0,2,0,0,Infected
3160,0,2,0,0,Infected
3161,0,1,0,0,Infected
3162,0,2,0,0,Infected
3163,0,5,0,1,Infected
3164,0,3,0,0,Infected
3165,0,0,0,0,Infected
3166,0,3,0,0,Infected
3167,0,1,0,0,Infected
3168,0,1,0,0,Infected
3169,5,0,0,0,Infected
3170,0,2,0,1,Infected
3171,0,0,0,1,Infected
3172,0,2,0,0,Infected
3173,0,2,0,0,Infected
3174,0,1,0,0,Infected
3175,0,3,0,0,Infected
3176,0,1,0,0,Infected
3177,0,3,0,0,Infected
3178,0,2,0,1,Infected
3179,1,1,0,2,Infected
3180,0,0,0,0,Infected
3181,0,1,0,0,Infected
3182,0,11,0,0,Infected
3183,0,2,0,0,Infected
3184,0,2,0,0,Infected
3185,0,0,0,1,Infected
3186,0,2,0,0,Infected
3187,0,4,0,1,Infected
3188,0,2,0,0,Infected
3189,2,0,1,1,Infected
3190,0,0,0,0,Infected
3191,0,1,0,0,Infected
3192,0,1,0,0,Infected
3193,1,0,0,2,Infected
3194,0,4,0,0,Infected
3195,0,2,0,0,Infected
3196,0,1,0,0,Infected
3197,0,1,0,0,Infected
3198,0,5,0,2,Infected
3199,1,0,0,1,Infected
3200,0,1,0,0,Infected
3201,0,0,0,0,Infected
3202,0,1,0,0,Infected
3203,0,1,0,0,Infected
3204,0,0,0,0,Infected
3205,1,2,0,1,Infected
3206,1,3,0,1,Infected
3207,1,1,0,0,Infected
3208,1,2,0,1,Infected
3209,0,1,0,0,Infected
3210,0,2,0,0,Infected
3211,1,0,0,2,Infected
3212,0,5,0,1,Infected
3213,0,5,0,0,Infected
3214,0,0,0,1,Infected
3215,0,1,0,0,Infected
3216,0,1,0,1,Infected
3217,3,2,0,0,Infected
3218,0,3,0,0,Infected
3219,0,2,0,0,Infected
3220,0,4,0,0,Infected
3221,2,1,0,2,Infected
3222,1,0,0,1,Infected
3223,0,4,0,0,Infected
3224,0,3,0,0,Infected
3225,0,0,0,1,Infected
3226,0,3,0,0,Infected
3227,0,4,0,0,Infected
3228,2,0,0,0,Infected
3229,0,2,0,0,Infected
3230,0,3,0,0,Infected
3231,0,0,1,0,Infected
3232,0,2,0,0,Infected
3233,0,0,0,0,Infected
3234,0,6,0,0,Infected
3235,0,1,0,0,Infected
3236,0,2,0,0,Infected
3237,0,1,0,0,Infected
3238,1,0,0,0,Infected
3239,0,0,0,0,Infected
3240,0,0,0,0,Infected
3241,0,2,0,0,Infected
3242,0,0,0,2,Infected
3243,0,4,0,0,Infected
3244,0,0,0,0,Infected
3245,0,2,0,2,Infected
3246,0,2,0,0,Infected
3247,0,5,0,0,Infected
3248,0,0,0,0,Infected
3249,3,2,0,1,Infected
3250,0,2,0,0,Infected
3251,0,7,0,0,Infected
3252,0,7,0,0,Infected
3253,1,1,0,3,Infected
3254,0,1,0,0,Infected
3255,0,3,0,0,Infected
3256,0,1,0,0,Infected
3257,0,5,0,1,Infected
3258,0,5,0,0,Infected
3259,0,3,0,0,Infected
3260,0,1,0,0,Infected
3261,0,8,0,0,Infected
3262,0,1,0,1,Infected
3263,2,1,0,2,Infected
3264,1,1,0,2,Infected
3265,0,1,0,0,Infected
3266,0,3,0,0,Infected
3267,0,6,0,3,Infected
3268,0,1,0,0,Infected
3269,0,0,0,0,Infected
3270,0,0,0,1,Infected
3271,0,2,0,1,Infected
3272,0,3,0,0,Infected
3273,1,0,0,2,Infected
3274,0,1,0,0,Infected
3275,2,1,0,3,Infected
3276,0,4,0,0,Infected
3277,0,2,0,0,Infected
3278,0,1,0,0,Infected
3279,1,1,0,1,Infected
3280,1,1,0,0,Infected
3281,0,2,0,0,Infected
3282,0,1,0,1,Infected
3283,1,1,0,0,Infected
3284,0,2,0,0,Infected
3285,0,1,0,1,Infected
3286,0,2,0,0,Infected
3287,1,0,0,0,Infected
3288,0,1,0,0,Infected
3289,2,0,0,1,Infected
3290,0,6,0,0,Infected
3291,0,3,0,0,Infected
3292,0,5,0,0,Infected
3293,0,1,0,0,Infected
3294,1,5,0,2,Infected
3295,0,1,0,0,Infected
3296,0,3,0,1,Infected
3297,4,0,0,0,Infected
3298,0,0,0,0,Infected
3299,0,5,0,0,Infected
3300,1,0,0,2,Infected
3301,2,0,0,0,Infected
3302,0,2,0,1,Infected
3303,0,1,0,0,Infected
3304,0,1,0,0,Infected
3305,1,0,0,1,Infected
3306,0,2,0,0,Infected
3307,0,2,0,0,Infected
3308,0,2,0,0,Infected
3309,0,5,0,0,Infected
3310,0,5,0,0,Infected
3311,1,3,0,1,Infected
3312,2,1,0,0,Infected
3313,0,3,0,0,Infected
3314,1,1,0,0,Infected
3315,0,1,0,0,Infected
3316,1,8,0,2,Infected
3317,0,8,0,1,Infected
3318,0,1,0,0,Infected
3319,0,3,0,0,Infected
3320,0,0,0,1,Infected
3321,0,1,0,0,Infected
3322,0,0,0,1,Infected
3323,0,1,0,0,Infected
3324,0,0,0,0,Infected
3325,0,2,0,0,Infected
3326,1,1,0,1,Infected
3327,0,1,0,1,Infected
3328,0,0,0,1,Infected
3329,0,0,0,1,Infected
3330,0,2,0,0,Infected
3331,0,0,0,1,Infected
